代码	名称	公告时间	类型	公告内容
300218	安利股份	2025-04-28	报表披露	2025年一季报归属净利润4642万元，同比增长12.47%，基本每股收益0.2171元
300220	金运激光	2025-04-28	报表披露	2025年一季报归属净利润277万元，同比下降11.37%，基本每股收益0.0183元
300230	永利股份	2025-04-28	报表披露	2024年年报归属净利润2.23亿元，同比下降40.73%，基本每股收益0.2739元
300266	兴源环境	2025-04-28	报表披露	2025年一季报归属净利润-2587万元，同比下降29.13%，基本每股收益-0.0166元
300275	梅安森	2025-04-28	报表披露	2025年一季报归属净利润1288万元，同比增长3.92%，基本每股收益0.0423元
300291	百纳千成	2025-04-28	报表披露	2025年一季报归属净利润-82.35万元，同比下降123.37%，基本每股收益-0.0009元
300300	ST峡创	2025-04-28	报表披露	2025年一季报归属净利润-1054万元，同比增长62.81%，基本每股收益-0.02元
300301	*ST长方	2025-04-28	报表披露	2025年一季报归属净利润-2396万元，同比下降631.43%，基本每股收益-0.0289元
300305	裕兴股份	2025-04-28	报表披露	2025年一季报归属净利润-5654万元，同比增长1.54%，基本每股收益-0.1506元
300311	任子行	2025-04-28	报表披露	2025年一季报归属净利润-3733万元，同比增长46.62%，基本每股收益-0.0554元
300314	戴维医疗	2025-04-28	报表披露	2025年一季报归属净利润2257万元，同比下降40.78%，基本每股收益0.0784元
300322	硕贝德	2025-04-28	报表披露	2024年年报归属净利润-6446万元，同比增长66.87%，基本每股收益-0.14元
300338	*ST开元	2025-04-28	报表披露	2024年年报归属净利润-1.413亿元，同比增长48.60%，基本每股收益-0.35元
300341	麦克奥迪	2025-04-28	报表披露	2025年一季报归属净利润3488万元，同比增长9.70%，基本每股收益0.0674元
300380	安硕信息	2025-04-28	报表披露	2024年年报归属净利润1509万元，同比增长132.78%，基本每股收益0.109元
300391	*ST长药	2025-04-28	报表披露	2025年一季报归属净利润-6081万元，同比下降28.01%，基本每股收益-0.1736元
300419	ST浩丰	2025-04-28	业绩预告	预计2024年1-12月业绩减亏，归属净利润约-321.1万元，扣非净利润约-472万元
300419	ST浩丰	2025-04-28	报表披露	2024年年报归属净利润-321.1万元，同比增长98.02%，基本每股收益-0.0087元
300423	昇辉科技	2025-04-28	报表披露	2024年年报归属净利润-1.2亿元，同比增长92.93%，基本每股收益-0.24元
300427	红相股份	2025-04-28	报表披露	2025年一季报归属净利润1548万元，同比增长147.21%，基本每股收益0.0304元
300428	立中集团	2025-04-28	报表披露	2025年一季报归属净利润1.619亿元，同比下降40.96%，基本每股收益0.26元
300443	金雷股份	2025-04-28	报表披露	2025年一季报归属净利润5591万元，同比增长91.17%，基本每股收益0.1746元
300446	航天智造	2025-04-28	报表披露	2025年一季报归属净利润1.86亿元，同比增长11.30%，基本每股收益0.22元
300451	创业慧康	2025-04-28	报表披露	2025年一季报归属净利润-1565万元，同比下降226.60%，基本每股收益-0.01元
300453	三鑫医疗	2025-04-28	报表披露	2025年一季报归属净利润5373万元，同比增长0.20%，基本每股收益0.1028元
300468	四方精创	2025-04-28	报表披露	2024年年报归属净利润6736万元，同比增长42.18%，基本每股收益0.13元
300493	润欣科技	2025-04-28	报表披露	2025年一季报归属净利润1270万元，同比增长4.42%，基本每股收益0.03元
300494	盛天网络	2025-04-28	报表披露	2025年一季报归属净利润2543万元，同比增长78.56%，基本每股收益0.0518元
300506	*ST名家	2025-04-28	报表披露	2025年一季报归属净利润-1664万元，同比下降247.87%，基本每股收益-0.02元
300511	雪榕生物	2025-04-28	报表披露	2024年年报归属净利润-6.171亿元，同比下降228.12%，基本每股收益-1.24元
300514	友讯达	2025-04-28	报表披露	2025年一季报归属净利润879.9万元，同比下降70.63%，基本每股收益0.044元
300519	新光药业	2025-04-28	报表披露	2025年一季报归属净利润2454万元，同比增长7.50%，基本每股收益0.15元
300536	*ST农尚	2025-04-28	报表披露	2025年一季报归属净利润-656万元，同比下降148.79%，基本每股收益-0.0224元
300541	先进数通	2025-04-28	报表披露	2025年一季报归属净利润2958万元，同比增长1073.93%，基本每股收益0.07元
300545	联得装备	2025-04-28	报表披露	2025年一季报归属净利润4280万元，同比下降6.42%，基本每股收益0.24元
300554	三超新材	2025-04-28	报表披露	2025年一季报归属净利润-625.6万元，同比下降267.47%，基本每股收益-0.0548元
300564	筑博设计	2025-04-28	报表披露	2024年年报归属净利润3098万元，同比下降62.67%，基本每股收益0.19元
300588	熙菱信息	2025-04-28	报表披露	2025年一季报归属净利润-1502万元，同比下降0.48%，基本每股收益-0.079元
300605	恒锋信息	2025-04-28	报表披露	2025年一季报归属净利润-23.16万元，同比增长95.87%，基本每股收益-0.0014元
300624	万兴科技	2025-04-28	报表披露	2024年年报归属净利润-1.635亿元，同比下降289.61%，基本每股收益-0.85元
300642	透景生命	2025-04-28	报表披露	2025年一季报归属净利润47.17万元，同比增长110.51%，基本每股收益0.0029元
300644	南京聚隆	2025-04-28	报表披露	2025年一季报归属净利润3053万元，同比增长33.56%，基本每股收益0.2999元
300645	正元智慧	2025-04-28	报表披露	2025年一季报归属净利润-1192万元，同比下降13.50%，基本每股收益-0.09元
300650	太龙股份	2025-04-28	报表披露	2025年一季报归属净利润642.8万元，同比下降13.04%，基本每股收益0.03元
300652	雷迪克	2025-04-28	报表披露	2025年一季报归属净利润3494万元，同比增长6.22%，基本每股收益0.34元
300660	江苏雷利	2025-04-28	报表披露	2025年一季报归属净利润9360万元，同比增长28.15%，基本每股收益0.2931元
300665	飞鹿股份	2025-04-28	报表披露	2025年一季报归属净利润-1527万元，同比下降12.63%，基本每股收益-0.0806元
300667	必创科技	2025-04-28	报表披露	2024年年报归属净利润-1.42亿元，同比下降491.24%，基本每股收益-0.7元
300682	朗新集团	2025-04-28	报表披露	2025年一季报归属净利润337.1万元，同比增长117.53%，基本每股收益0.0031元
300686	智动力	2025-04-28	报表披露	2025年一季报归属净利润-2382万元，同比增长33.57%，基本每股收益-0.0924元
300706	阿石创	2025-04-28	报表披露	2025年一季报归属净利润-371万元，同比下降15.78%，基本每股收益-0.02元
300712	永福股份	2025-04-28	报表披露	2024年年报归属净利润3630万元，同比下降33.19%，基本每股收益0.1949元
300719	安达维尔	2025-04-28	报表披露	2024年年报归属净利润1383万元，同比下降87.82%，基本每股收益0.0542元
300729	乐歌股份	2025-04-28	报表披露	2025年一季报归属净利润5177万元，同比下降35.17%，基本每股收益0.15元
300732	设研院	2025-04-28	报表披露	2025年一季报归属净利润-1039万元，同比增长69.88%，基本每股收益-0.03元
300747	锐科激光	2025-04-28	报表披露	2025年一季报归属净利润1694万元，同比下降73.36%，基本每股收益0.0302元
300748	金力永磁	2025-04-28	报表披露	2025年一季报归属净利润1.605亿元，同比增长57.85%，基本每股收益0.12元
300749	顶固集创	2025-04-28	报表披露	2025年一季报归属净利润511万元，同比增长155.00%，基本每股收益0.02元
300759	康龙化成	2025-04-28	报表披露	2025年一季报归属净利润3.056亿元，同比增长32.54%，基本每股收益0.1736元
300766	每日互动	2025-04-28	报表披露	2025年一季报归属净利润-1653万元，同比下降336.39%，基本每股收益-0.0422元
300771	智莱科技	2025-04-28	报表披露	2025年一季报归属净利润678.2万元，同比下降22.87%，基本每股收益0.03元
300780	德恩精工	2025-04-28	报表披露	2025年一季报归属净利润-1402万元，同比增长31.92%，基本每股收益-0.1元
300782	卓胜微	2025-04-28	报表披露	2025年一季报归属净利润-4662万元，同比下降123.57%，基本每股收益-0.0872元
300792	壹网壹创	2025-04-28	报表披露	2024年年报归属净利润7599万元，同比下降29.59%，基本每股收益0.32元
300793	佳禾智能	2025-04-28	报表披露	2024年年报归属净利润4132万元，同比下降68.85%，基本每股收益0.12元
300797	钢研纳克	2025-04-28	报表披露	2025年一季报归属净利润1608万元，同比增长33.28%，基本每股收益0.0428元
300813	泰林生物	2025-04-28	报表披露	2024年年报归属净利润1305万元，同比下降33.65%，基本每股收益0.12元
300815	玉禾田	2025-04-28	报表披露	2024年年报归属净利润5.753亿元，同比增长10.40%，基本每股收益1.44元
300835	龙磁科技	2025-04-28	报表披露	2025年一季报归属净利润2847万元，同比下降7.50%，基本每股收益0.2385元
300843	胜蓝股份	2025-04-28	报表披露	2024年年报归属净利润1.028亿元，同比增长34.34%，基本每股收益0.68元
300854	中兰环保	2025-04-28	报表披露	2024年年报归属净利润1310万元，同比下降36.12%，基本每股收益0.13元
300859	西域旅游	2025-04-28	报表披露	2025年一季报归属净利润-2961万元，同比下降147.22%，基本每股收益-0.19元
300862	蓝盾光电	2025-04-28	报表披露	2025年一季报归属净利润-232.9万元，同比下降125.64%，基本每股收益-0.01元
300868	杰美特	2025-04-28	报表披露	2025年一季报归属净利润-365.8万元，同比下降140.56%，基本每股收益-0.0293元
300900	广联航空	2025-04-28	报表披露	2025年一季报归属净利润4595万元，同比增长50.63%，基本每股收益0.15元
300904	威力传动	2025-04-28	报表披露	2025年一季报归属净利润-1755万元，同比下降125.71%，基本每股收益-0.24元
300905	宝丽迪	2025-04-28	报表披露	2025年一季报归属净利润2690万元，同比增长4.20%，基本每股收益0.15元
300915	海融科技	2025-04-28	报表披露	2025年一季报归属净利润723.4万元，同比下降79.89%，基本每股收益0.0807元
300919	中伟股份	2025-04-28	报表披露	2025年一季报归属净利润3.076亿元，同比下降18.88%，基本每股收益0.33元
300929	华骐环保	2025-04-28	报表披露	2024年年报归属净利润-4173万元，同比下降743.91%，基本每股收益-0.32元
300947	德必集团	2025-04-28	报表披露	2024年年报归属净利润3415万元，同比增长2.73%，基本每股收益0.23元
300953	震裕科技	2025-04-28	报表披露	2025年一季报归属净利润7286万元，同比增长38.90%，基本每股收益0.6元
300960	通业科技	2025-04-28	报表披露	2025年一季报归属净利润-276.8万元，同比增长18.29%，基本每股收益-0.03元
300968	格林精密	2025-04-28	报表披露	2025年一季报归属净利润-1124万元，同比下降236.51%，基本每股收益-0.03元
300977	深圳瑞捷	2025-04-28	报表披露	2025年一季报归属净利润426.5万元，同比增长35.02%，基本每股收益0.03元
300982	苏文电能	2025-04-28	报表披露	2024年年报归属净利润5295万元，同比下降32.46%，基本每股收益0.26元
300987	川网传媒	2025-04-28	报表披露	2025年一季报归属净利润262万元，同比增长29.96%，基本每股收益0.02元
300988	津荣天宇	2025-04-28	报表披露	2025年一季报归属净利润2854万元，同比增长48.00%，基本每股收益0.2元
300989	蕾奥规划	2025-04-28	报表披露	2025年一季报归属净利润380.4万元，同比增长9.32%，基本每股收益0.02元
300992	泰福泵业	2025-04-28	报表披露	2024年年报归属净利润1265万元，同比下降76.35%，基本每股收益0.14元
301006	迈拓股份	2025-04-28	报表披露	2024年年报归属净利润7920万元，同比下降29.46%，基本每股收益0.5782元
301009	可靠股份	2025-04-28	报表披露	2025年一季报归属净利润1859万元，同比增长1.41%，基本每股收益0.0698元
301018	申菱环境	2025-04-28	报表披露	2024年年报归属净利润1.156亿元，同比增长10.17%，基本每股收益0.43元
301028	东亚机械	2025-04-28	报表披露	2025年一季报归属净利润5614万元，同比增长9.78%，基本每股收益0.15元
301030	仕净科技	2025-04-28	报表披露	2024年年报归属净利润-7.715亿元，同比下降456.11%，基本每股收益-4.35元
